065WLG120103153902
0120103153957 2012-01-03 15:39:57 BTM
ATUSHI EARTHQUAKE, ATUSHI,CHN
EPICENTER  39.939N 77.339E DEPTH 9 KM
MAGNITUDE  4.0(Ms)
STATION: 65WLG 39.700N 77.300E
SITE CONDITION: SOIL
INSTRUMENT TYPE: ETNA/ES-T
OBSERVING POINT: GROUND
COMP. NS
UNCORRECTED ACCELERATION          UNIT: CM/SEC/SEC
NO. OF POINTS:  12400  EQUALLY SPACED INTERVALS OF:  0.005  SEC
PEAK VALUE:    114.652   AT   26.77 SEC    DURATION:  62 SEC
PRE-EVENT TIME:  20  SEC  RECORDER TIME:  2012-01-3 15:39:42.000 BTM
CSMNC

-5.839541E-3 -1.098546E-2 -3.577729E-2 -4.092247E-2 -3.577729E-2 -4.934246E-2 -2.922804E-2 -1.659842E-2 
-1.379175E-2 -3.500655E-3  9.128965E-3  3.158300E-2  6.573038E-2  4.514818E-2  1.333933E-2  1.988857E-2 
 3.048227E-3 -1.800175E-2 -1.425953E-2 -1.659842E-2 -4.903987E-3  3.983781E-3  7.097058E-4 -1.846916E-2 
-2.969582E-2  2.737228E-2  1.661377E-2 -1.192101E-2  1.146858E-2  2.580449E-3  1.146858E-2 -1.379175E-2 
-3.764839E-2 -2.688952E-2 -3.156766E-2 -2.876026E-2 -1.566286E-2  8.193411E-3  3.064745E-2  2.971189E-2 
 2.596931E-2  2.924339E-2  8.661188E-3  8.193411E-3  1.474266E-2  2.112672E-3 -1.846916E-2 -2.314766E-2 
-1.472731E-2 -1.162134E-3 -1.629911E-3 -1.519509E-2  9.128965E-3  3.983781E-3 -9.113616E-3  6.322667E-3 
 2.690450E-2  2.363043E-2 -4.903987E-3 -1.192101E-2  6.790079E-3  2.580449E-3 -2.642174E-2 -3.577729E-2 
-3.063137E-2 -1.519509E-2 -2.735730E-2 -2.501841E-2  1.614599E-2  4.468040E-2  3.392152E-2  3.392152E-2 
 2.877561E-2  8.661188E-3  1.848451E-2 -1.472731E-2 -1.706620E-2 -2.174433E-2 -3.437395E-2 -2.314766E-2 
-3.484173E-2 -1.238879E-2 -1.629911E-3  3.983781E-3  2.269487E-2  3.906671E-2  1.801673E-2  1.193636E-2 
 1.287155E-2 -6.943569E-4 -7.710650E-3 -3.577729E-2 -2.221211E-2 -1.753397E-2 -1.613064E-2 -1.285657E-2 
-2.314766E-2 -4.903987E-3 -1.051695E-2 -7.242873E-3  2.643709E-2  3.205078E-2  1.193636E-2 -1.098546E-2 
 4.451558E-3  2.877561E-2  1.287155E-2 -3.905136E-2 -4.934246E-2 -1.192101E-2 -2.455063E-2 -2.455063E-2 
-1.987249E-2 -3.500655E-3 -2.258487E-4 -3.156766E-2  1.146858E-2  3.251819E-2  2.316265E-2  3.205078E-2 
-5.839541E-3  2.112672E-3  1.801673E-2 -4.185876E-2 -2.565466E-3  3.516004E-3 -2.829248E-2  1.053303E-2 
-2.267989E-2  7.097058E-4  4.140633E-2 -4.903987E-3  7.725634E-3  4.561596E-2  3.064745E-2  2.456598E-2 
-1.145323E-2  8.193411E-3  2.175968E-2 -5.308541E-2 -4.372950E-2 -2.034027E-2 -3.156766E-2 -2.829248E-2 
 3.516004E-3 -9.581394E-3 -5.839541E-3  2.580449E-3 -2.969582E-2  1.988857E-2  9.128965E-3 -1.051695E-2 
 1.708118E-2  1.146858E-2  1.661377E-2 -2.969582E-2 -4.513283E-2  1.193636E-2  3.516004E-3  8.661188E-3 
 2.222709E-2 -1.566286E-2 -1.051695E-2 -3.577729E-2 -4.653616E-2 -9.113616E-3 -1.379175E-2 -2.361508E-2 
-3.016359E-2  1.427488E-2  1.614599E-2 -2.174433E-2  1.661377E-2  1.427488E-2 -1.162134E-3  1.053303E-2 
-1.004917E-2 -1.379175E-2 -1.162134E-3 -3.203543E-2 -3.811617E-2  2.419285E-4  2.580449E-3  7.097058E-4 
 7.097058E-4  1.100081E-2  2.222709E-2  3.048227E-3  1.848451E-2  2.363043E-2  3.017967E-2  3.485708E-2 
 1.193636E-2  1.708118E-2 -6.775096E-3 -2.501841E-2 -2.361508E-2 -5.371764E-3 -1.846916E-2 -1.472731E-2 
 1.848451E-2 -2.258487E-4  1.177483E-3 -2.688952E-2 -2.361508E-2 -1.051695E-2  2.503376E-2  4.327707E-2 
 7.097058E-4  2.971189E-2  2.924339E-2  3.983781E-3 -2.127656E-2 -2.565466E-3 -3.033243E-3 -3.343876E-2 
-8.178062E-3 -1.706620E-2 -7.710650E-3 -1.659842E-2 -2.221211E-2 -7.710650E-3  2.112672E-3  1.848451E-2 
-8.645839E-3 -6.307318E-3 -9.581394E-3 -1.893694E-2 -2.174433E-2 -2.361508E-2 -1.753397E-2 -1.800175E-2 
-3.968432E-3 -1.566286E-2 -3.033243E-3  2.643709E-2  1.614599E-2  2.363043E-2  1.801673E-2  3.048227E-3 
 2.316265E-2 -9.581394E-3  3.048227E-3  3.392152E-2  2.419285E-4  1.614599E-2  2.409820E-2  1.193636E-2 
 6.322667E-3 -1.051695E-2 -2.080805E-2 -1.192101E-2 -2.221211E-2 -2.361508E-2 -3.033243E-3 -6.775096E-3 
 1.240377E-2  9.597474E-3 -3.968432E-3  1.567821E-2  4.451558E-3 -1.332434E-2  3.516004E-3 -1.629911E-3 
-1.004917E-2  9.128965E-3  1.100081E-2  2.112672E-3  7.097058E-4  4.451558E-3  1.177483E-3  1.287155E-2 
 2.222709E-2  1.193636E-2 -1.629911E-3 -2.127656E-2 -1.285657E-2 -5.371764E-3 -2.034027E-2 -4.653616E-2 
-3.811617E-2  2.409820E-2  4.451558E-3 -3.250321E-2  1.380710E-2  7.725634E-3 -2.127656E-2 -2.565466E-3 
 2.580449E-3 -9.113616E-3 -7.242873E-3 -1.285657E-2 -1.893694E-2 -2.080805E-2 -2.642174E-2 -2.267989E-2 
-9.581394E-3  1.177483E-3 -2.735730E-2 -1.706620E-2  8.193411E-3  1.614599E-2  2.222709E-2  3.983781E-3 
 3.111523E-2  2.690450E-2  2.316265E-2  2.363043E-2  2.419285E-4  1.333933E-2 -4.326209E-2 -6.103689E-2 
-1.472731E-2 -1.893694E-2 -5.371764E-3  7.097058E-4 -7.242873E-3 -9.113616E-3  2.112672E-3  7.257856E-3 
 2.175968E-2  4.421262E-2  1.988857E-2  1.333933E-2  1.177483E-3  1.240377E-2 -1.098546E-2 -4.466505E-2 
-4.903987E-3 -1.379175E-2 -1.051695E-2 -2.361508E-2 -1.706620E-2 -3.033243E-3 -2.876026E-2 -4.903987E-3 
-1.519509E-2  1.177483E-3  2.082413E-2  2.269487E-2  3.906671E-2  4.451558E-3  7.725634E-3  4.919336E-3 
 2.112672E-3  1.754896E-2 -3.968432E-3 -6.943569E-4 -6.943569E-4 -1.629911E-3 -2.782507E-2 -3.530951E-2 
-1.629911E-3  3.516004E-3 -9.113616E-3 -2.361508E-2  3.983781E-3  2.830783E-2  9.128965E-3 -1.940472E-2 
